"x2","x3","x4","x5","x6","x7","x10","x11","x12","x13","x14","x1.1","x1.2","x1.3","x8.1","x8.2","x8.3","x8.4","x8.5","x8.6","x9.1","x9.2","x9.3","x9.4","x9.5","y"
0,1,0,0,354,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,200
0,1,0,0,179,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5570
0,0,1,0,89,2,125,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,240
1,0,0,0,20,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3820
0,0,1,0,266,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5491
1,0,0,0,235,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2656
0,1,0,0,296,1,110,29,252.3,588,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5000
0,0,0,1,161,1,130,71.1,1256,699,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5700
1,0,0,0,66,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9160
0,0,1,0,67,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6000
0,0,1,0,223,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2420
0,1,0,0,149,1,140,61.2,916.3,478,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,55,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2775
0,1,0,0,284,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12660
0,0,1,0,43,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6884
1,0,0,0,238,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4544
0,0,1,0,197,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5516
0,0,1,0,191,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6562
1,0,0,0,76,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4378
0,0,1,0,121,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1950
1,0,0,0,43,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3132
1,0,0,0,99,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4288
0,0,1,0,84,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9450
0,0,1,0,307,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2377
0,0,1,0,326,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2915
1,0,0,0,309,1,138,38.8,310.3,882,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2000
1,0,0,0,62,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17816
1,0,0,0,94,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5453
0,0,1,0,297,1,134,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2550
1,0,0,0,236,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2736
0,0,1,0,250,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4509
1,0,0,0,34,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15785
0,0,1,0,197,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7850
0,1,0,0,252,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10075
1,0,0,0,307,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3850
1,0,0,0,135,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,982
0,1,0,0,50,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7200
1,0,0,0,76,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4500
0,1,0,0,185,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1250
1,0,0,0,127,1,120,47.1,538.7,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7125
0,1,0,0,171,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3200
1,0,0,0,138,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1644
0,0,1,0,267,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7550
0,1,0,0,159,2,120,46,664.9,1877,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3408
1,0,0,0,47,1,130,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5100
0,1,0,0,226,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7700
0,0,1,0,224,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6600
0,0,1,0,164,2,120,42,471,808,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1521
1,0,0,0,160,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2995
0,0,1,0,185,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,18950
0,1,0,0,82,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1000
1,0,0,0,271,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3471
0,0,1,0,244,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9672
0,0,1,0,305,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3197
0,1,0,0,55,2,132,53,669.3,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,104
1,0,0,0,264,1,130,50,620.1,1164,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2907
0,0,1,0,216,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9940
0,0,1,0,144,2,120,46,664.7,1877,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,102,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4424
0,0,1,0,267,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4844
0,0,1,0,212,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4234
1,0,0,0,38,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7170
0,1,0,0,213,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13480
1,0,0,0,134,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3276
1,0,0,0,246,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2580
1,0,0,0,183,1,120,45,539.6,882,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,991
1,0,0,0,272,1,138,38.8,310.3,882,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2475
0,0,1,0,222,1,120,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3075
0,1,1,0,100,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1755
0,0,1,0,205,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9550
0,0,1,0,270,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6910
0,1,0,0,263,1,120,43.5,365.3,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2676
0,0,1,0,71,1,136,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4848
0,0,1,0,249,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2521
1,0,0,0,136,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5016
0,1,0,0,281,1,135,60,993.4,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2625
0,0,1,0,208,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1610
0,0,1,0,200,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9125
0,1,0,0,96,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5740
1,0,0,0,37,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6700
1,0,0,0,82,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3580
1,0,0,0,245,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4102
0,0,1,0,232,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6365
0,0,1,0,224,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5650
0,0,1,0,287,1,134,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3310
0,0,1,0,238,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6706
0,0,0,1,148,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5976
0,0,1,0,120,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4962
1,0,0,0,44,1,130,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2885
1,0,0,0,145,1,120,47,465.9,1065,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,255,1,138,38.8,310.3,882,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2850
0,1,0,0,66,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3042
0,0,0,1,127,1,130,71.1,1256,699,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1825
1,0,0,0,83,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2280
1,0,0,0,76,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5471
0,0,1,0,74,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2300
1,0,0,0,134,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3852
0,1,0,0,161,2,120,46,666.5,1139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2000
0,1,0,0,120,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6182
0,1,0,0,103,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3458
0,0,1,0,70,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8300
0,0,0,1,76,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6000
0,1,1,0,67,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1230
0,1,0,0,287,1,110,29,252.3,588,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4200
0,1,0,0,112,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3651
0,0,1,0,183,1,120,42,376.9,588,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5306
1,0,0,0,123,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4150
0,0,1,0,141,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9927
0,0,0,1,99,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4387
0,0,1,0,268,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6060
1,0,0,0,139,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4906
0,0,1,0,63,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3265
0,0,1,0,193,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5824
0,1,0,0,233,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,600
0,0,1,0,228,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9237
0,1,0,0,27,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3040
1,0,0,0,140,1,130,63.5,1075,1189,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10200
1,0,0,0,125,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5530
1,0,0,0,88,1,130,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3590
1,0,0,0,89,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4320
0,0,1,0,111,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8757
1,0,0,0,143,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3880
0,0,1,0,225,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2042
1,0,0,0,98,1,120,47.1,538.7,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7425
1,0,0,0,268,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,307
0,1,0,0,202,1,142,44.8,756,1103,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2477
1,0,0,0,133,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4145
1,0,0,0,161,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3430
1,0,0,0,18,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4200
1,0,0,0,346,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3600
0,1,0,0,233,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12045
0,0,1,0,82,1,120,37.2,388.2,588,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2000
0,0,1,0,149,2,120,43.1,494.5,845,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2700
0,0,1,0,31,1,120,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6448
0,0,1,0,108,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5270
0,0,1,0,278,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7500
1,0,0,0,115,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5634
1,0,0,0,348,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4350
0,0,1,0,254,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3153
0,0,1,0,134,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7645
1,0,0,0,65,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14400
1,0,0,0,63,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3797
1,0,0,0,30,1,130,42,376.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3840
0,1,0,0,50,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4925
0,0,1,0,223,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11080
1,0,0,0,123,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5610
0,0,1,0,48,1,120,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8373
1,0,0,0,85,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,948
0,1,0,0,68,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5098
0,0,1,0,92,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14586
1,0,0,0,133,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4590
0,0,0,1,65,1,136,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2787
0,0,1,0,267,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3221
0,1,0,0,166,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2066
0,1,0,0,218,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,18760
0,0,1,0,188,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6480
1,0,0,0,55,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19616
1,0,0,0,95,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3790
1,0,0,0,31,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3700
0,0,1,0,258,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3452
0,0,1,0,275,1,120,39.5,372.5,735,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,92,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3825
0,0,1,0,76,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7228
1,0,0,0,81,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7855
1,0,0,0,107,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7360
0,0,0,1,159,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2200
1,0,0,0,58,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19802
0,1,0,0,225,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6100
1,0,0,0,274,1,120,67.2,1089,1078,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5987
1,0,0,0,123,2,130,53,669.3,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3810
0,1,0,0,327,1,120,60,940.5,1471,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,127,2,120,42,471,808,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,150
0,1,0,0,164,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7300
0,0,1,0,155,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4557
1,0,0,0,50,1,130,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4434
1,0,0,0,66,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22400
1,0,0,0,89,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4794
1,0,0,0,37,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2234
0,0,1,0,243,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1400
1,0,0,0,75,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4587
0,0,1,0,37,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45500
0,0,1,0,245,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3701
0,0,1,0,52,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4697
1,0,0,0,48,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19931
0,0,1,0,92,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6967
0,0,1,0,29,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8712
1,0,0,0,141,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9889
0,1,0,0,191,1,142,44.8,756,1103,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3918
0,0,1,0,214,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6260
0,1,0,0,28,2,130,46,664.9,1877,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,290,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3109
0,0,1,0,246,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4030
1,0,0,0,46,1,130,67,1493,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8610
1,0,0,0,47,1,130,67,1493,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13131
1,0,0,0,126,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4105
0,0,1,0,264,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2230
1,0,0,0,188,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2812
0,0,1,0,56,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8950
0,1,0,0,141,2,120,42,471,808,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,120,2,125,43.1,494.5,845,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,273,1,120,67.2,1089,1078,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3101
0,1,0,0,127,1,120,43,358.1,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3556
0,0,1,0,150,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13422
1,0,0,0,220,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3039
0,1,0,0,197,1,142,44.8,756,1103,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2921
1,0,0,0,236,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6064
1,0,0,0,101,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9897
1,0,0,0,24,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5393
1,0,0,0,45,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15200
1,0,0,0,200,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1638
0,0,1,0,271,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5882
0,0,1,0,153,2,120,42,471,808,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3975
0,1,0,0,168,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2245
0,0,1,0,259,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10136
1,0,0,0,54,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5070
0,1,0,0,96,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3120
1,0,0,0,144,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4781
0,0,1,0,190,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12250
0,1,0,0,306,1,110,29,252.3,588,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3200
1,0,0,0,28,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7555
1,0,0,0,13,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5845
1,0,0,0,91,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1900
0,1,0,0,133,2,125,43.1,494.5,845,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,21400
0,0,1,0,275,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4760
0,1,0,0,128,2,120,42,471,808,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,292,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4090
1,0,0,0,159,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5466
1,0,0,0,77,1,130,67,1493,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6480
0,0,1,0,279,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2473
0,1,0,0,69,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2020
0,0,1,0,304,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13100
0,1,0,0,78,1,130,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4160
0,1,0,0,340,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,15160
1,0,0,0,143,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3080
1,0,0,0,36,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3083
0,0,1,0,302,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1350
0,1,0,0,115,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5720
0,1,0,0,86,1,120,47.1,538.7,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6160
0,0,1,0,294,1,120,84.9,2382,2648,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,125,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1350
1,0,0,0,138,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7825
0,1,0,0,66,1,120,64.8,970.2,1341,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5255
0,0,0,1,107,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8840
1,0,0,0,27,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4434
1,0,0,0,292,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2771
1,0,0,0,30,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4200
